"","idpub","X","gwiiq_bm","edfa57q","edmo57q","bmpin1","ocsf57","ocpf57","incg400","incg250","relfml","res57","hsdm57","edfa57q.miss","edmo57q.miss","bmpin1.miss","ocsf57.miss","ocpf57.miss","res57Dic","edfa57q.NoNA","edmo57q.NoNA","bmpin1.NoNA","ocsf57.NoNA","ocpf57.NoNA","strata","yrwg74i1","milty","bkxrl3","ru028re","gu028re","mx013rer","mx015rer","ixt07rer","ixt08rer","edeqyr","yrer74i1","rp001rei1","religion","urban","school","yrwg74"
"2679",920514,2679,89,7,7,29,14,53,FALSE,FALSE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,29,14,53,98,0,0,4,-2,NA,1,4,NA,NA,12,100,30000,"Catholic","Rural","Public",0
"2680",920522,2680,111,7,10,56,29,63,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,10,56,29,63,167,100,0,1,NA,NA,NA,NA,NA,NA,12,100,NA,"Other","Rural","Public",100
"2681",920533,2681,73,10,7,138,37,67,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,7,138,37,67,23,144.6000061,1,2,-2,-2,2,2,3,-2,12,1138.61999511719,30000,"Other","Rural","Public",0
"2682",920537,2682,118,14,14,77,44,69,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,14,77,44,69,65,248,1,3,-2,-2,2,1,1,1,12,248,75000,"Other","Rural","Public",248
"2683",920542,2683,87,10,13,44,37,67,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,13,44,37,67,95,155,0,1,50,62,2,0,3,-2,12,155,37000,"Other","Urban","Public",155
"2684",920548,2684,78,12,12,5,14,53,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,12,5,14,53,28,116.0800018,0,2,NA,NA,NA,NA,NA,NA,12,366.080017089844,NA,"Other","Rural","Public",0
"2685",920555,2685,113,10,13,27,44,69,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,13,27,44,69,117,158,0,2,20,50,2,1,3,-2,17,158,43500,"Other","Urban","Public",158
"2686",920559,2686,91,13,7,71,14,53,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,7,71,14,53,112,110,0,2,-2,10,NA,NA,NA,NA,12,110,30000,"Other","Rural","Public",110
"2687",920569,2687,99,14,12,70,49,70,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,12,70,49,70,38,200,0,6,-2,4,-2,-2,NA,NA,16,200,0,"Other","Rural","Public",200
"2688",920575,2688,124,12,12,29,14,53,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,12,29,14,53,175,180,0,3,40,30,2,1,3,-2,17,185,50000,"Other","Rural","Public",180
"2689",920588,2689,106,10,12,15,14,53,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,12,15,14,53,5,30,1,6,30,30,-2,-2,-2,-2,12,830,15000,"Other","Rural","Public",30
"2690",920591,2690,98,18,12,147,76,80,FALSE,FALSE,TRUE,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18,12,147,76,80,88,168,1,1,2,5,NA,NA,3,-2,16,168,58000,"Catholic","Urban","Catholic",168
"2691",920595,2691,109,16,16,134,82,82,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16,16,134,82,82,119,385,1,2,45,NA,1,2,NA,NA,16,385,40000,"Other","Urban","Public",385
"2692",920625,2692,98,10,10,62,8,45,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,62,8,45,89,180,1,3,12,6,-2,-2,-2,-2,12,180,81649,"Other","Rural","Public",180
"2693",920626,2693,104,7,14,15,66,76,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,14,15,66,76,117,NA,0,-3,-2,-2,-2,-2,-2,-2,12,NA,15000,"Other","Rural","Public",NA
"2694",920627,2694,92,12,13,27,44,69,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12,13,27,44,69,46,135,0,3,NA,NA,NA,NA,NA,NA,12,175,NA,"Other","Urban","Public",135
"2695",920634,2695,94,7,7,NA,NA,NA,FALSE,FALSE,TRUE,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,7,7,62.953509995351,30.2687787429739,60.4144098109351,171,120,1,1,8,-2,2,1,3,-2,12,120,15000,"Catholic","Rural","Public",120
"2696",920643,2696,61,NA,NA,7,19,57,FALSE,FALSE,FALSE,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10.4034575115656,10.7198339032731,7,19,57,4,80,0,4,NA,-2,NA,NA,1,0.5,12,80,NA,"Other","Rural","Public",80
"2697",920652,2697,106,10,10,71,33,65,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,71,33,65,155,97.83000183,1,3,-2,NA,1,3,NA,NA,19,397.830017089844,40000,"Other","Rural","Public",0
"2698",920653,2698,139,7,13,23,18,57,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,13,23,18,57,117,200,0,4,NA,NA,NA,NA,NA,NA,16,212,NA,"Other","Urban","Public",200
"2699",920654,2699,75,NA,NA,26,14,53,FALSE,FALSE,TRUE,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10.4034575115656,10.7198339032731,26,14,53,41,0,0,1,1,1,NA,NA,3,-2,12,30,45862,"Catholic","Rural","Public",0
"2700",920664,2700,113,7,7,47,9,47,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,47,9,47,176,175,1,1,-2,30,1,1,3,-2,12,175,45000,"Catholic","Rural","Public",175
"2701",920671,2701,96,10,10,54,17,56,FALSE,FALSE,TRUE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,10,54,17,56,67,180,1,4,-2,3,2,1,NA,NA,15,420.52001953125,72275,"Catholic","Urban","Public",180
"2702",920672,2702,101,13,14,66,22,60,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13,14,66,22,60,59,100,1,2,2,2,-2,-2,-2,-2,13,100,35000,"Other","Urban","Public",100
"2703",920676,2703,82,14,16,29,65,75,FALSE,FALSE,TRUE,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,16,29,65,75,129,260,1,1,NA,NA,NA,NA,NA,NA,14,260,NA,"Catholic","Rural","Catholic",260
"2704",920685,2704,102,7,12,21,14,53,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,12,21,14,53,22,60,1,2,-2,NA,NA,NA,NA,NA,12,60,8000,"Other","Rural","Public",60
"2705",920691,2705,97,7,7,34,19,58,FALSE,FALSE,TRUE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,34,19,58,18,120,1,1,-1,NA,2,1,NA,NA,12,120,36690,"Catholic","Rural","Public",120
"2706",920701,2706,104,10,14,57,40,68,FALSE,FALSE,TRUE,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,14,57,40,68,26,60,0,1,NA,NA,NA,NA,NA,NA,12,410,NA,"Catholic","Urban","Catholic",60
"2707",920709,2707,96,10,10,54,49,70,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,54,49,70,40,130,1,6,-2,NA,1,2,NA,NA,12,130,22000,"Other","Rural","Public",130
"2708",920715,2708,102,13,NA,50,NA,NA,FALSE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,13,10.7198339032731,50,30.2687787429739,60.4144098109351,73,170,0,4,15,8,2,2,1,0.75,12,170,52000,"Other","Rural","Public",170
"2709",920716,2709,115,13,7,87,49,70,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13,7,87,49,70,177,155.1399994,0,2,NA,NA,NA,NA,1,1.5,12,155.139999389648,NA,"Other","Urban","Public",NA
"2710",920717,2710,125,10,14,49,16,55,FALSE,FALSE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,14,49,16,55,137,195,0,1,16,50,-2,-2,3,-2,18,195,43000,"Catholic","Rural","Public",195
"2711",920718,2711,104,10,12,45,19,58,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,12,45,19,58,139,125,0,2,-2,10,-2,-2,-2,-2,14,128.919998168945,5000,"Other","Urban","Public",125
"2712",920734,2712,88,12,7,68,49,70,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,7,68,49,70,112,70,1,2,-2,NA,NA,NA,NA,NA,12,265.609985351562,18000,"Other","Rural","Public",70
"2713",920735,2713,87,10,10,41,13,52,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,10,41,13,52,48,100,1,1,-2,15,-2,-2,-2,-2,12,210,32372,"Other","Urban","Public",100
"2714",920736,2714,104,13,7,94,33,65,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13,7,94,33,65,177,197.1799927,0,3,-2,-3,2,2,1,0,14,197.179992675781,54000,"Other","Urban","Public",NA
"2715",920753,2715,87,13,13,87,85,83,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13,13,87,85,83,134,NA,0,-3,-2,12,-2,-2,NA,NA,12,NA,20000,"Other","Urban","Public",NA
"2716",920755,2716,129,10,10,74,22,60,FALSE,FALSE,TRUE,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,74,22,60,7,300,0,1,12,NA,-2,-2,NA,NA,18,609.839965820312,191747,"Catholic","Rural","Catholic",300
"2717",920757,2717,67,NA,NA,22,16,55,FALSE,FALSE,TRUE,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10.4034575115656,10.7198339032731,22,16,55,41,110,1,1,-2,NA,NA,NA,NA,NA,12,110,16000,"Catholic","Rural","Public",110
"2718",920758,2718,98,7,7,50,44,69,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,7,50,44,69,40,NA,1,-3,-2,NA,2,2,NA,NA,14,NA,10000,"Other","Urban","Public",NA
"2719",920766,2719,81,10,7,12,10,48,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,7,12,10,48,123,160,0,4,1,7,2,1,3,-2,12,160,31000,"Other","Urban","Public",160
"2720",920795,2720,117,16,12,116,47,70,FALSE,FALSE,TRUE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,12,116,47,70,127,280,1,1,NA,NA,NA,NA,NA,NA,16,280,NA,"Catholic","Rural","Public",280
"2721",920799,2721,67,7,10,16,37,67,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,10,16,37,67,72,140,0,5,-2,155,NA,NA,3,-2,12,140,11762,"Other","Rural","Public",140
"2722",920802,2722,82,10,10,17,14,53,FALSE,FALSE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,17,14,53,13,90,1,1,-2,-2,2,2,3,-2,12,90,28000,"Catholic","Rural","Public",90
"2723",920803,2723,87,10,12,47,43,69,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,12,47,43,69,95,100,0,1,-2,5,2,1,NA,NA,12,100,50000,"Catholic","Rural","Public",100
"2724",920808,2724,118,12,7,12,34,66,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12,7,12,34,66,42,0,0,4,-2,NA,NA,NA,-3,-3,17,0,20000,"Other","Urban","Public",0
"2725",920821,2725,87,10,18,107,7,44,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,18,107,7,44,54,215,1,3,30,NA,NA,NA,NA,NA,13,215,800,"Other","Urban","Public",215
"2726",920826,2726,101,7,10,66,22,59,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,10,66,22,59,114,120,1,1,20,8,2,1,3,-2,12,120,30000,"Other","Rural","Public",120
"2727",920839,2727,61,7,7,21,17,56,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,21,17,56,72,45,0,1,NA,NA,NA,NA,NA,NA,12,45,NA,"Catholic","Rural","Public",45
"2728",920854,2728,98,7,7,33,9,47,FALSE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,33,9,47,33,150,1,1,-2,3,-2,-2,-2,-2,12,150,43000,"Catholic","Rural","Public",150
"2729",920860,2729,67,7,7,7,14,53,FALSE,FALSE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,7,14,53,77,129,1,1,NA,NA,NA,NA,NA,NA,12,129,NA,"Catholic","Rural","Public",129
"2730",920863,2730,118,10,10,38,49,70,FALSE,FALSE,TRUE,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,10,38,49,70,127,90,1,4,30,-2,-2,-2,-2,-2,12,90,14000,"Catholic","Urban","Catholic",90
"2731",920869,2731,123,10,12,71,53,71,FALSE,FALSE,TRUE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,12,71,53,71,135,150,0,1,30,30,2,2,3,-2,18,150,73000,"Catholic","Rural","Public",150
"2732",920879,2732,98,7,7,NA,NA,NA,FALSE,FALSE,TRUE,7,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7,7,62.953509995351,30.2687787429739,60.4144098109351,14,69.09999847,1,1,30,4,2,2,3,-2,12,69.0999984741211,40000,"Catholic","Urban","Public",NA
"2733",920882,2733,91,7,7,22,6,41,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,22,6,41,98,155,1,2,-2,-2,2,1,3,-2,12,155,45000,"Other","Rural","Public",155
"2734",920890,2734,94,7,7,72,44,69,FALSE,FALSE,TRUE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,72,44,69,115,140,0,1,40,NA,2,1,3,-2,17,240,161000,"Catholic","Rural","Public",140
"2735",920894,2735,103,7,7,33,5,39,FALSE,FALSE,TRUE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,7,33,5,39,58,93,1,1,-2,12,-2,-2,-2,-2,13,93,35000,"Catholic","Urban","Public",93
"2736",920898,2736,104,NA,13,22,44,69,FALSE,FALSE,TRUE,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10.4034575115656,13,22,44,69,5,NA,0,-3,-2,8,2,0,3,-2,14,NA,18000,"Catholic","Rural","Public",NA
"2737",920900,2737,103,10,13,66,32,65,FALSE,FALSE,TRUE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,13,66,32,65,59,155,1,1,20,60,-2,-2,-2,-2,16,155,51200,"Catholic","Urban","Public",155
"2738",920902,2738,102,7,7,6,14,53,FALSE,FALSE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,6,14,53,34,60,1,1,-2,60,2,1,3,-2,12,60,29358,"Catholic","Rural","Public",60
"2739",920903,2739,79,NA,16,NA,NA,NA,FALSE,FALSE,FALSE,5,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10.4034575115656,16,62.953509995351,30.2687787429739,60.4144098109351,169,120,0,6,NA,-2,NA,NA,-2,-2,12,120,NA,"Other","Rural","Public",120
"2740",920927,2740,111,12,12,85,47,70,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12,12,85,47,70,43,128,1,2,15,6,-2,-2,3,-2,13,128,35000,"Other","Urban","Public",128
"2741",920934,2741,115,7,10,70,14,53,FALSE,FALSE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,10,70,14,53,69,127,1,1,NA,NA,NA,NA,NA,NA,12,127,NA,"Catholic","Rural","Public",127
"2742",920947,2742,113,NA,14,94,66,76,FALSE,FALSE,FALSE,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10.4034575115656,14,94,66,76,45,85,1,1,NA,NA,NA,NA,NA,NA,12,85,NA,"Other","Rural","Public",85
"2743",920957,2743,125,7,12,62,33,65,FALSE,FALSE,TRUE,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,12,62,33,65,137,131.5200043,1,1,2,4,-2,-2,-2,-2,18,131.520004272461,50000,"Catholic","Urban","Catholic",NA
"2744",920965,2744,112,NA,NA,50,4,36,FALSE,FALSE,FALSE,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10.4034575115656,10.7198339032731,50,4,36,138,160,1,5,20,NA,1,1,NA,NA,12,160,40000,"Other","Rural","Public",160
"2745",920968,2745,107,13,12,70,20,59,FALSE,FALSE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,12,70,20,59,125,210,0,1,-2,80,1,3,1,2,12,210,60000,"Catholic","Rural","Public",210
"2746",920970,2746,99,14,7,83,87,85,FALSE,FALSE,TRUE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14,7,83,87,85,177,130,1,3,8,2,NA,NA,NA,NA,12,130,37000,"Catholic","Urban","Public",130
"2747",920995,2747,92,12,12,24,23,60,FALSE,FALSE,TRUE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12,12,24,23,60,28,130,1,6,NA,NA,NA,NA,1,-3,12,130,NA,"Catholic","Urban","Public",130
"2748",920998,2748,102,12,10,12,33,65,FALSE,FALSE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,10,12,33,65,162,126,0,4,-2,-2,2,2,3,-2,13,126,5000,"Catholic","Rural","Public",126
"2749",921016,2749,82,14,10,46,14,53,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,10,46,14,53,8,85,0,4,-2,-2,2,1,3,-2,12,92,30000,"Other","Rural","Public",85
"2750",921023,2750,104,10,10,75,8,45,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,75,8,45,168,150,1,1,-2,60,NA,NA,NA,NA,12,150,35000,"Other","Rural","Public",150
"2751",921033,2751,133,13,12,148,65,75,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,12,148,65,75,21,290,1,6,3,NA,2,2,NA,NA,19,290,300000,"Catholic","Rural","Public",290
"2752",921037,2752,96,12,10,60,48,70,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,10,60,48,70,100,115,1,4,-2,3,NA,NA,NA,NA,13,115,20000,"Other","Rural","Public",115
"2753",921040,2753,113,10,7,67,67,76,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,7,67,67,76,103,128,0,2,NA,NA,NA,NA,NA,NA,13,128,NA,"Other","Urban","Public",128
"2754",921049,2754,87,14,12,97,68,77,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,12,97,68,77,62,107,0,4,6,120,1,1,3,-2,12,149.350006103516,35000,"Other","Rural","Public",107
"2755",921050,2755,113,7,7,59,18,57,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,59,18,57,142,104,0,1,3,NA,2,1,NA,NA,12,104,31000,"Other","Rural","Public",104
"2756",921069,2756,133,7,10,97,49,70,FALSE,FALSE,TRUE,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,10,97,49,70,16,200,0,1,8,1,-2,-2,-2,-2,18,200,75000,"Catholic","Urban","Catholic",200
"2757",921077,2757,113,7,7,36,14,53,FALSE,FALSE,TRUE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,36,14,53,176,190,1,1,16,20,-2,-2,NA,NA,12,190,45000,"Catholic","Rural","Public",190
"2758",921078,2758,104,12,13,13,6,41,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,13,13,6,41,5,160,1,6,-2,100,2,1,3,-2,16,160,68000,"Other","Rural","Public",160
"2759",921080,2759,112,7,7,62,NA,NA,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,7,7,62,30.2687787429739,60.4144098109351,3,230,1,1,32,30,NA,NA,3,-2,12,512.329956054688,65000,"Other","Rural","Public",230
"2760",921081,2760,99,12,12,82,54,72,FALSE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,12,82,54,72,163,NA,1,-3,9,NA,NA,NA,NA,NA,16,NA,58000,"Catholic","Rural","Public",NA
"2761",921087,2761,121,10,10,66,22,60,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,10,66,22,60,7,275,0,4,2,1,-2,-2,-2,-2,20,275,125000,"Other","Urban","Public",275
"2762",921090,2762,120,12,7,188,62,74,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,7,188,62,74,85,100,0,1,27,20,-2,-2,-2,-2,16,100,50000,"Other","Rural","Public",100
"2763",921091,2763,107,7,7,68,53,71,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,7,68,53,71,148,190,0,2,-2,4,2,2,3,-2,16,190,81600,"Other","Urban","Public",190
"2764",921100,2764,86,12,12,41,15,54,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,12,41,15,54,120,140,0,6,40,3,-2,-2,NA,NA,13,140,4000,"Other","Rural","Public",140
"2765",921113,2765,106,NA,NA,42,36,66,FALSE,FALSE,FALSE,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10.4034575115656,10.7198339032731,42,36,66,157,130,1,3,40,NA,2,1,NA,NA,12,130,55000,"Other","Rural","Public",130
"2766",921115,2766,121,7,12,58,NA,NA,FALSE,FALSE,TRUE,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,7,12,58,30.2687787429739,60.4144098109351,152,103,1,2,-2,31,2,2,3,-2,12,103,28000,"Catholic","Rural","Public",103
"2767",921123,2767,102,7,13,24,6,42,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,13,24,6,42,96,135,1,4,-2,-2,-2,-2,-2,-2,13,135,40000,"Other","Rural","Public",135
"2768",921141,2768,107,10,10,77,19,58,FALSE,FALSE,TRUE,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,10,77,19,58,168,250,1,2,3,NA,NA,NA,2,-3,12,260,80000,"Catholic","Urban","Catholic",250
"2769",921149,2769,121,NA,NA,39,NA,NA,FALSE,FALSE,FALSE,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,10.4034575115656,10.7198339032731,39,30.2687787429739,60.4144098109351,136,165,0,1,-2,-2,-2,-2,-2,-2,18,165,40000,"Other","Rural","Public",165
"2770",921163,2770,98,10,7,44,33,65,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,7,44,33,65,100,138,0,2,20,12,-2,-2,-2,-2,18,138,46000,"Other","Rural","Public",138
"2771",921165,2771,101,7,7,15,14,53,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,15,14,53,34,0,0,1,2,4,-2,-2,-2,-2,12,60,80000,"Other","Rural","Public",0
"2772",921168,2772,87,7,12,36,14,53,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,12,36,14,53,146,90,0,1,6,-2,-2,-2,NA,NA,12,97,30000,"Other","Rural","Public",90
"2773",921185,2773,113,7,16,50,49,70,FALSE,FALSE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,16,50,49,70,99,128,1,1,20,20,1,1,3,-2,12,128,35000,"Catholic","Rural","Public",128
"2774",921187,2774,139,12,12,85,21,59,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,12,85,21,59,21,214,0,2,-2,1,1,2,1,1,13,214,3000,"Other","Rural","Public",214
"2775",921191,2775,76,NA,NA,39,14,53,FALSE,FALSE,FALSE,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10.4034575115656,10.7198339032731,39,14,53,41,70,1,2,-2,20,2,2,3,-2,12,90,33000,"Other","Rural","Public",70
"2776",921197,2776,133,16,14,70,NA,NA,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,16,14,70,30.2687787429739,60.4144098109351,74,200,1,3,10,30,2,1,3,-2,16,200,100000,"Other","Rural","Public",200
"2777",921202,2777,112,7,12,43,14,53,FALSE,FALSE,TRUE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,12,43,14,53,160,124,1,6,84,240,1,5,3,-2,14,124,10000,"Catholic","Urban","Public",124
"2778",921205,2778,85,12,12,66,NA,NA,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,12,12,66,30.2687787429739,60.4144098109351,153,89,1,2,-2,-2,1,1,3,-2,12,89,12000,"Other","Rural","Public",89
"2779",921212,2779,87,NA,NA,46,6,41,FALSE,FALSE,FALSE,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10.4034575115656,10.7198339032731,46,6,41,41,170,1,2,-2,-2,NA,NA,NA,NA,12,170,60000,"Other","Rural","Public",170
"2780",921214,2780,99,7,10,12,6,41,FALSE,FALSE,TRUE,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,10,12,6,41,33,75.93000031,0,4,NA,NA,NA,NA,NA,NA,12,525.929992675781,NA,"Catholic","Urban","Catholic",0
"2781",921218,2781,103,7,10,NA,NA,NA,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,7,10,62.953509995351,30.2687787429739,60.4144098109351,14,NA,1,-3,-2,-2,1,1,3,-2,12,NA,35000,"Other","Rural","Public",NA
